date,exchange,hi,lo,avg
2011/10/12,0.4186,2647.015,2523.344,2585.1795
2011/10/13,0.383,2672.91,2629.405,2651.1575
2011/10/14,0.243,2665.443,2629.879,2647.661
2011/10/17,0.2292,2687.102,2653.384,2670.243
2011/10/18,0.2495,2651.732,2589.205,2620.4685
2011/10/19,0.1972,2617.411,2580.663,2599.037
2011/10/20,0.2523,2570.101,2500.486,2535.2935
2011/10/21,0.189,2538.117,2504.693,2521.405
2011/10/24,0.2935,2581.125,2501.956,2541.5405
2011/10/25,0.3671,2633.968,2560.047,2597.0075
2011/10/26,0.4629,2679.658,2611.012,2645.335
2011/10/27,0.3092,2672.84,2647.296,2660.068
2011/10/28,0.4537,2729.139,2689.376,2709.2575
2011/10/31,0.3191,2709.317,2680.992,2695.1545
2011/11/1,0.3492,2726.088,2669.05,2697.569
2011/11/2,0.4067,2742.938,2653.722,2698.33
2011/11/3,0.5358,2781.039,2743.196,2762.1175
2011/11/4,0.3914,2781.99,2748.978,2765.484
2011/11/7,0.2866,2769.296,2733.168,2751.232
2011/11/8,0.3025,2756.091,2723.693,2739.892
2011/11/9,0.2961,2755.811,2710.054,2732.9325
2011/11/10,0.3233,2729.572,2698.306,2713.939
2011/11/11,0.2314,2713.914,2685.101,2699.5075
2011/11/14,0.293,2751.88,2714.862,2733.371
2011/11/15,0.2636,2754.001,2732.913,2743.457
2011/11/16,0.3531,2746.29,2659.148,2702.719
2011/11/17,0.2225,2687.831,2660.651,2674.241
2011/11/18,0.2677,2646.209,2601.179,2623.694
2011/11/21,0.1765,2613.262,2587.742,2600.502
2011/11/22,0.1834,2611.15,2580.781,2595.9655
2011/11/23,0.18,2617.088,2578.157,2597.6225
2011/11/24,0.1913,2604.236,2557.695,2580.9655
2011/11/25,0.1509,2598.392,2563.65,2581.021
2011/11/28,0.1619,2589.354,2562.493,2575.9235
2011/11/29,0.1894,2609.187,2580.293,2594.74
2011/11/30,0.2672,2601.9,2507.184,2554.542
2011/12/1,0.4008,2630.664,2577.722,2604.193
2011/12/2,0.2029,2575.692,2543.532,2559.612
2011/12/5,0.2012,2561.2,2517.179,2539.1895
2011/12/6,0.165,2525.666,2499.574,2512.62
2011/12/7,0.146,2534.529,2509.777,2522.153
2011/12/8,0.1743,2549.101,2494.694,2521.8975
2011/12/9,0.1508,2525.162,2496.972,2511.067
2011/12/12,0.1374,2502.046,2476.116,2489.081
2011/12/13,0.224,2472.656,2418.673,2445.6645
2011/12/14,0.1588,2433.55,2392.299,2412.9245
2011/12/15,0.2304,2384.473,2340.447,2362.46
2011/12/16,0.2276,2390.378,2332.14,2361.259
2011/12/19,0.2377,2387.89,2321.657,2354.7735
2011/12/20,0.2031,2412.572,2373.86,2393.216
2011/12/21,0.1956,2404.775,2337.693,2371.234
2011/12/22,0.2299,2358.468,2294.607,2326.5375
2011/12/23,0.2078,2382.709,2331.958,2357.3335
2011/12/26,0.1766,2369.818,2334.794,2352.306
2011/12/27,0.1831,2346.384,2302.411,2324.3975
2011/12/28,0.2057,2309.645,2267.114,2288.3795
2011/12/29,0.1932,2323.488,2293.872,2308.68
2011/12/30,0.2243,2349.029,2318.673,2333.851
2012/1/4,0.219,2365.988,2298.298,2332.143
2012/1/5,0.2743,2316.657,2272.153,2294.405
2012/1/6,0.2243,2291.885,2254.567,2273.226
2012/1/9,0.3487,2368.889,2271.717,2320.303
2012/1/10,0.517,2449.955,2361.281,2405.618
2012/1/11,0.374,2453.146,2423.322,2438.234
2012/1/12,0.3002,2464.378,2423.321,2443.8495
2012/1/13,0.29,2445.787,2374.545,2410.166
2012/1/16,0.1939,2394.498,2345.633,2370.0655
2012/1/17,0.4077,2462.429,2329.248,2395.8385
2012/1/18,0.4057,2485.498,2414.527,2450.0125
2012/1/19,0.3532,2480.206,2414.985,2447.5955
2012/1/20,0.3463,2510.34,2462.594,2486.467
2012/1/30,0.2763,2508.877,2460.396,2484.6365
2012/1/31,0.1949,2472.839,2447.768,2460.3035
2012/2/1,0.2223,2481.664,2423.45,2452.557
2012/2/2,0.2671,2486.238,2429.709,2457.9735
2012/2/3,0.3171,2514.645,2470.28,2492.4625
2012/2/6,0.2862,2520.758,2488.709,2504.7335
2012/2/7,0.2519,2489.032,2441.698,2465.365
2012/2/8,0.3567,2534.162,2450.999,2492.5805
2012/2/9,0.3764,2546.025,2513.131,2529.578
2012/2/10,0.3909,2560.027,2521.155,2540.591
2012/2/13,0.3296,2553.446,2496.305,2524.8755
2012/2/14,0.2567,2533.264,2506.537,2519.9005
2012/2/15,0.3686,2562.071,2511.289,2536.68
2012/2/16,0.3452,2559.345,2519.043,2539.194
2012/2/17,0.2473,2558.345,2522.856,2540.6005
2012/2/20,0.356,2574.746,2539.904,2557.325
2012/2/21,0.3036,2562.909,2520.786,2541.8475
2012/2/22,0.4843,2598.863,2560.343,2579.603
2012/2/23,0.4463,2614.537,2590.518,2602.5275
2012/2/24,0.5451,2648.017,2602.776,2625.3965
2012/2/27,0.6434,2693.843,2656.573,2675.208
2012/2/28,0.4917,2671.833,2641.459,2656.646
2012/2/29,0.3746,2666.647,2631.784,2649.2155
2012/3/1,0.2669,2647.785,2621.858,2634.8215
2012/3/2,0.4061,2679.934,2637.961,2658.9475
2012/3/5,0.4521,2694.612,2660.955,2677.7835
2012/3/6,0.3955,2657.963,2615.6,2636.7815
2012/3/7,0.3606,2628.585,2594.128,2611.3565
2012/3/8,0.3644,2645.953,2612.403,2629.178
2012/3/9,0.3499,2664.414,2631.406,2647.91
2012/3/12,0.3946,2666.432,2636.423,2651.4275
2012/3/13,0.3697,2681.334,2649.169,2665.2515
2012/3/14,0.6861,2705.754,2595.342,2650.548
2012/3/15,0.4591,2618.252,2575.437,2596.8445
2012/3/16,0.3676,2624.316,2577.245,2600.7805
2012/3/19,0.3647,2631.045,2598.63,2614.8375
2012/3/20,0.3676,2622.66,2584.024,2603.342
2012/3/21,0.3669,2613.269,2569.075,2591.172
2012/3/22,0.2842,2599.244,2570.446,2584.845
2012/3/23,0.2741,2578.825,2544.525,2561.675
2012/3/26,0.2012,2562.929,2540.696,2551.8125
2012/3/27,0.2272,2571.899,2544.373,2558.136
2012/3/28,0.3161,2540.417,2471.034,2505.7255
2012/3/29,0.2916,2476.478,2429.732,2453.105
2012/3/30,0.234,2461.977,2438.488,2450.2325
2012/4/5,0.3434,2517.386,2441.269,2479.3275
2012/4/6,0.2676,2525.534,2502.703,2514.1185
2012/4/9,0.2234,2518.378,2491.592,2504.985
2012/4/10,0.2611,2519.812,2459.348,2489.58
2012/4/11,0.2685,2541.126,2489.325,2515.2255
2012/4/12,0.3568,2570.842,2516.568,2543.705
2012/4/13,0.3353,2593.788,2570.035,2581.9115
2012/4/16,0.2578,2586.198,2559.781,2572.9895
2012/4/17,0.2387,2578.76,2541.535,2560.1475
2012/4/18,0.3705,2602.106,2545.996,2574.051
2012/4/19,0.2932,2606.86,2585.301,2596.0805
2012/4/20,0.3876,2627.375,2589.351,2608.363
2012/4/23,0.3701,2632.092,2599.112,2615.602
2012/4/24,0.4488,2640.295,2559.464,2599.8795
2012/4/25,0.3941,2631.438,2593.327,2612.3825
2012/4/26,0.372,2643.768,2617.089,2630.4285
2012/4/27,0.3043,2637.918,2623.598,2630.758
2012/5/2,0.5055,2697.949,2643.527,2670.738
2012/5/3,0.3744,2693.88,2675.811,2684.8455
2012/5/4,0.3987,2716.033,2677.14,2696.5865
2012/5/7,0.4321,2717.778,2694.321,2706.0495
2012/5/8,0.3978,2717.825,2683.562,2700.6935
2012/5/9,0.3681,2685.187,2655.322,2670.2545
2012/5/10,0.2959,2667.675,2649.38,2658.5275
2012/5/11,0.2583,2666.566,2636.523,2651.5445
2012/5/14,0.3281,2656.284,2613.349,2634.8165
2012/5/15,0.2883,2618.175,2591.598,2604.8865
2012/5/16,0.2726,2612.625,2574.082,2593.3535
2012/5/17,0.2754,2619.589,2571.201,2595.395
2012/5/18,0.2734,2603.191,2567.302,2585.2465
2012/5/21,0.243,2604.219,2563.973,2584.096
2012/5/22,0.2692,2627.602,2597.603,2612.6025
2012/5/23,0.275,2635.78,2598.29,2617.035
2012/5/24,0.2695,2630.414,2588.209,2609.3115
2012/5/25,0.247,2602.17,2565.647,2583.9085
2012/5/28,0.3539,2614.849,2545.336,2580.0925
2012/5/29,0.4531,2658.255,2612.564,2635.4095
2012/5/30,0.3255,2655.163,2636.518,2645.8405
2012/5/31,0.2768,2645.591,2617.228,2631.4095
2012/6/1,0.2773,2653.857,2623.289,2638.573
2012/6/4,0.3292,2608.316,2558.92,2583.618
2012/6/5,0.2368,2573.887,2548.76,2561.3235
2012/6/6,0.2122,2573.739,2547.334,2560.5365
2012/6/7,0.2184,2584.039,2536.258,2560.1485
2012/6/8,0.2745,2559.128,2520.409,2539.7685
2012/6/11,0.251,2565.429,2523.774,2544.6015
2012/6/12,0.2374,2553.915,2529.951,2541.933
2012/6/13,0.2815,2581.115,2539.632,2560.3735
2012/6/14,0.2517,2584.709,2558.565,2571.637
2012/6/15,0.2676,2580.17,2538.572,2559.371
2012/6/18,0.2232,2593.218,2572.987,2583.1025
2012/6/19,0.2044,2577.362,2556.103,2566.7325
2012/6/20,0.1865,2570.663,2549.438,2560.0505
2012/6/21,0.2212,2547.048,2502.419,2524.7335
2012/6/25,0.2506,2501.163,2455.008,2478.0855
2012/6/26,0.1983,2465.12,2434.64,2449.88
2012/6/27,0.1875,2470.762,2444.343,2457.5525
2012/6/28,0.1908,2459.189,2425.24,2442.2145
2012/6/29,0.2373,2462.815,2417.486,2440.1505
2012/7/2,0.253,2473.966,2452.986,2463.476
2012/7/3,0.2416,2490.547,2457.449,2473.998
2012/7/4,0.2151,2481.336,2455.995,2468.6655
2012/7/5,0.2167,2450.3,2420.001,2435.1505
2012/7/6,0.3093,2477.231,2420.356,2448.7935
2012/7/9,0.3069,2470.205,2414.953,2442.579
2012/7/10,0.2217,2426.529,2402.371,2414.45
2012/7/11,0.2346,2427.795,2402.154,2414.9745
2012/7/12,0.3533,2460.559,2404.584,2432.5715
2012/7/13,0.2288,2467.99,2438.979,2453.4845
2012/7/16,0.2664,2452.595,2399.61,2426.1025
2012/7/17,0.2081,2421.929,2391.281,2406.605
2012/7/18,0.2599,2420.778,2373.647,2397.2125
2012/7/19,0.2923,2444.057,2401.291,2422.674
2012/7/20,0.2342,2423.804,2392.181,2407.9925
2012/7/23,0.2016,2379.885,2357.507,2368.696
2012/7/24,0.1886,2392.353,2352.803,2372.578
2012/7/25,0.1546,2381.043,2357.468,2369.2555
2012/7/26,0.1945,2374.874,2344.695,2359.7845
2012/7/27,0.1929,2364.984,2341.293,2353.1385
2012/7/30,0.1871,2367.029,2333.999,2350.514
2012/7/31,0.1971,2350.071,2329.505,2339.788
2012/8/1,0.1929,2371.122,2331.949,2351.5355
2012/8/2,0.1935,2358.559,2325.608,2342.0835
2012/8/3,0.1827,2354.156,2329.934,2342.045
2012/8/6,0.2567,2388.363,2348.119,2368.241
2012/8/7,0.235,2390.782,2379.452,2385.117
2012/8/8,0.2321,2405.183,2382.825,2394.004
2012/8/9,0.2189,2412.142,2378.854,2395.498
2012/8/10,0.2128,2413.423,2395.912,2404.6675
2012/8/13,0.2746,2394.504,2350.808,2372.656
2012/8/14,0.2441,2357.847,2324.906,2341.3765
2012/8/15,0.1873,2350.022,2330.15,2340.086
2012/8/16,0.1587,2335.397,2317.061,2326.229
2012/8/17,0.1597,2322.885,2295.158,2309.0215
2012/8/20,0.1675,2307.406,2279.946,2293.676
2012/8/21,0.2133,2327.375,2296.551,2311.963
2012/8/22,0.1937,2317.373,2285.755,2301.564
2012/8/23,0.1915,2311.653,2285.367,2298.51
2012/8/24,0.1947,2299.298,2274.566,2286.932
2012/8/27,0.2283,2268.485,2228.151,2248.318
2012/8/28,0.2063,2250.6,2222.001,2236.3005
2012/8/29,0.1772,2240.112,2214.429,2227.2705
2012/8/30,0.2167,2223.195,2188.724,2205.9595
2012/8/31,0.1586,2218.866,2203.123,2210.9945
2012/9/3,0.2354,2236.563,2197.708,2217.1355
2012/9/4,0.2129,2234.875,2199.509,2217.192
2012/9/5,0.2122,2209.536,2186.962,2198.249
2012/9/6,0.1936,2218.68,2199.857,2209.2685
2012/9/7,0.5773,2341.522,2233.912,2287.717
2012/9/10,0.3989,2334.496,2313.572,2324.034
2012/9/11,0.2825,2316.532,2294.82,2305.676
2012/9/12,0.303,2337.196,2298.297,2317.7465
2012/9/13,0.2568,2325.534,2298.367,2311.9505
2012/9/14,0.376,2332.417,2298.83,2315.6235
2012/9/17,0.2991,2314.989,2258.182,2286.5855
2012/9/18,0.2029,2253.144,2228.042,2240.593
2012/9/19,0.2097,2249.243,2229.489,2239.366
2012/9/20,0.2598,2236.191,2194.221,2215.206
2012/9/21,0.231,2217.473,2186.53,2202.0015
2012/9/24,0.2272,2225.805,2172.879,2199.342
2012/9/25,0.1689,2225.334,2202.376,2213.855
2012/9/26,0.1663,2216.824,2181.083,2198.9535
2012/9/27,0.3212,2266.297,2185.766,2226.0315
2012/9/28,0.3507,2297.033,2234.323,2265.678
2012/10/8,0.2153,2305.18,2258.11,2281.645
2012/10/9,0.3184,2327.727,2281.753,2304.74
2012/10/10,0.2586,2325.749,2304.608,2315.1785
2012/10/11,0.2502,2321.352,2300.934,2311.143
2012/10/12,0.2234,2332.149,2287.009,2309.579
2012/10/15,0.1735,2307.882,2278.457,2293.1695
2012/10/16,0.1942,2315.453,2287.59,2301.5215
2012/10/17,0.202,2312.173,2280.818,2296.4955
2012/10/18,0.3065,2341.12,2305.883,2323.5015
2012/10/19,0.2176,2342.527,2328.733,2335.63
2012/10/22,0.208,2347.895,2315.895,2331.895
2012/10/23,0.2251,2344.044,2309.252,2326.648
2012/10/24,0.2262,2321.43,2302.169,2311.7995
2012/10/25,0.2672,2322.917,2288.601,2305.759
2012/10/26,0.2464,2293.176,2237.059,2265.1175
2012/10/29,0.1662,2248.139,2227.646,2237.8925
2012/10/30,0.2051,2257.951,2231.776,2244.8635
2012/10/31,0.2236,2256.095,2233.684,2244.8895
2012/11/1,0.3054,2305.629,2256.412,2281.0205
2012/11/2,0.2396,2309.666,2284.719,2297.1925
2012/11/5,0.2372,2318.231,2290.135,2304.183
2012/11/6,0.2355,2304.048,2260.507,2282.2775
2012/11/7,0.1982,2300.893,2277.02,2288.9565
2012/11/8,0.2123,2275.401,2245.4,2260.4005
2012/11/9,0.1828,2252.196,2235.231,2243.7135
2012/11/12,0.2081,2254.703,2232.742,2243.7225
2012/11/13,0.2043,2250.842,2208.723,2229.7825
2012/11/14,0.1604,2225.124,2205.996,2215.56
2012/11/15,0.1697,2220.987,2193.516,2207.2515
2012/11/16,0.1813,2191.611,2162.976,2177.2935
2012/11/19,0.1615,2176.492,2149.538,2163.015
2012/11/20,0.1433,2184.334,2163.527,2173.9305
2012/11/21,0.1826,2195.461,2151.38,2173.4205
2012/11/22,0.1371,2185.577,2169.657,2177.617
2012/11/23,0.1716,2202.47,2179.727,2191.0985
2012/11/26,0.1481,2191.359,2172.1,2181.7295
2012/11/27,0.1912,2173.464,2150.222,2161.843
2012/11/28,0.1796,2144.802,2126.03,2135.416
2012/11/29,0.1776,2140.877,2114.477,2127.677
2012/11/30,0.2179,2142.856,2109.963,2126.4095
2012/12/3,0.2405,2152.608,2108.149,2130.3785
2012/12/4,0.2168,2135.662,2102.135,2118.8985
2012/12/5,0.4936,2219.094,2126.793,2172.9435
2012/12/6,0.2907,2216.976,2191.227,2204.1015
2012/12/7,0.4558,2250.529,2198.107,2224.318
2012/12/10,0.4391,2276.28,2250.437,2263.3585
2012/12/11,0.3079,2274.994,2254.299,2264.6465
2012/12/12,0.2692,2273.211,2247.953,2260.582
2012/12/13,0.2508,2266.721,2242.557,2254.639
2012/12/14,0.6632,2357.106,2245.636,2301.371
2012/12/17,0.5597,2380.001,2358.664,2369.3325
2012/12/18,0.5103,2398.63,2347.077,2372.8535
2012/12/19,0.3765,2387.142,2358.033,2372.5875
2012/12/20,0.3907,2391.924,2346.55,2369.237
2012/12/21,0.4089,2414.223,2365.032,2389.6275
2012/12/24,0.3155,2396.725,2367.038,2381.8815
2012/12/25,0.5676,2459.302,2365.41,2412.356
2012/12/26,0.4255,2458.007,2441.642,2449.8245
2012/12/27,0.4354,2479.792,2443.681,2461.7365
2012/12/28,0.3992,2481.592,2444.381,2462.9865
2012/12/31,0.4852,2522.952,2485.559,2504.2555
2013/1/4,0.5862,2558.529,2498.892,2528.7105
2013/1/7,0.4487,2545.969,2511.603,2528.786
2013/1/8,0.4288,2540.513,2502.49,2521.5015
2013/1/9,0.4192,2534.239,2504.299,2519.269
2013/1/10,0.4243,2553.352,2513.729,2533.5405
2013/1/11,0.4431,2539.794,2473.696,2506.745
2013/1/14,0.5583,2583.625,2473.998,2528.8115
2013/1/15,0.5885,2605.41,2576.919,2591.1645
2013/1/16,0.5582,2600.093,2540.521,2570.307
2013/1/17,0.4172,2575.058,2539.674,2557.366
2013/1/18,0.4651,2607.446,2553.451,2580.4485
2013/1/21,0.5021,2611.201,2582.652,2596.9265
2013/1/22,0.6311,2620.025,2578.181,2599.103
2013/1/23,0.452,2611.409,2576.362,2593.8855
2013/1/24,0.664,2663.404,2564.206,2613.805
2013/1/25,0.349,2591.513,2567.107,2579.31
2013/1/28,0.5443,2651.967,2577.267,2614.617
2013/1/29,0.6026,2685.531,2646.154,2665.8425
2013/1/30,0.5956,2689.683,2662.062,2675.8725
2013/1/31,0.5759,2696.881,2671.33,2684.1055
2013/2/1,0.6184,2744.322,2671.274,2707.798
2013/2/4,0.7617,2768.504,2731.08,2749.792
2013/2/5,0.6913,2779.953,2725.362,2752.6575
2013/2/6,0.4927,2787.456,2765.743,2776.5995
2013/2/7,0.5356,2775.974,2722.874,2749.424
2013/2/8,0.4609,2791.303,2747.946,2769.6245
2013/2/18,0.4536,2787.74,2731.506,2759.623
2013/2/19,0.4785,2740.739,2674.339,2707.539
2013/2/20,0.4155,2703.098,2665.231,2684.1645
2013/2/21,0.5961,2675.741,2584.758,2630.2495
2013/2/22,0.3565,2618.483,2591.146,2604.8145
2013/2/25,0.3147,2628.696,2590.787,2609.7415
2013/2/26,0.4727,2631.094,2564.672,2597.883
2013/2/27,0.3736,2615.249,2569.38,2592.3145
2013/2/28,0.5136,2673.711,2593.997,2633.854
2013/3/1,0.4333,2680.854,2626.995,2653.9245
2013/3/4,0.6534,2619.574,2528.694,2574.134
2013/3/5,0.5296,2623.171,2541.766,2582.4685
2013/3/6,0.5659,2658.139,2620.431,2639.285
2013/3/7,0.5556,2658.969,2592.867,2625.918
2013/3/8,0.3509,2632.624,2601.961,2617.2925
2013/3/11,0.3008,2611.652,2574.172,2592.912
2013/3/12,0.4247,2619.512,2530.251,2574.8815
2013/3/13,0.3332,2556.773,2515.058,2535.9155
2013/3/14,0.2811,2546.699,2514.463,2530.581
2013/3/15,0.4802,2600.091,2504.458,2552.2745
2013/3/18,0.3529,2544.619,2499.828,2522.2235
2013/3/19,0.3217,2532.07,2491.854,2511.962
2013/3/20,0.535,2610.174,2526.83,2568.502
2013/3/21,0.4101,2626.538,2598.509,2612.5235
2013/3/22,0.3281,2625.531,2603.344,2614.4375
2013/3/25,0.3318,2641.609,2607.613,2624.611
2013/3/26,0.3771,2607.357,2554.974,2581.1655
2013/3/27,0.3355,2611.939,2566.345,2589.142
2013/3/28,0.5163,2535.988,2495.083,2515.5355
2013/3/29,0.3089,2509.109,2482.488,2495.7985
2013/4/1,0.2783,2507.825,2483.732,2495.7785
2013/4/2,0.3273,2524.463,2475,2499.7315
2013/4/3,0.2678,2507.143,2474.927,2491.035
2013/4/8,0.3132,2473.309,2429.5,2451.4045
2013/4/9,0.3078,2505.294,2477.29,2491.292
2013/4/10,0.2791,2495.572,2466.19,2480.881
2013/4/11,0.2526,2508.593,2476.396,2492.4945
2013/4/12,0.2345,2489.118,2460.182,2474.65
2013/4/15,0.2734,2461.668,2430.149,2445.9085
2013/4/16,0.3247,2461.046,2416.617,2438.8315
2013/4/17,0.2625,2465.202,2437.345,2451.2735
2013/4/18,0.2518,2478.413,2434.73,2456.5715
2013/4/19,0.4435,2542.453,2469.323,2505.888
2013/4/22,0.3671,2539.046,2518.257,2528.6515
2013/4/23,0.3562,2532.201,2448.2,2490.2005
2013/4/24,0.3703,2511.202,2446.587,2478.8945
2013/4/25,0.3556,2505.482,2456.566,2481.024
2013/4/26,0.2767,2488.585,2439.796,2464.1905
2013/5/2,0.2759,2453.749,2423.077,2438.413
2013/5/3,0.3656,2521.119,2457.543,2489.331
2013/5/6,0.3542,2533.855,2500.455,2517.155
2013/5/7,0.3195,2539.298,2507.756,2523.527
2013/5/8,0.3492,2562.007,2531.251,2546.629
2013/5/9,0.3532,2543.305,2507.792,2525.5485
2013/5/10,0.2862,2546.975,2515.158,2531.0665
2013/5/13,0.317,2547.602,2516.728,2532.165
2013/5/14,0.3216,2526.145,2479.872,2503.0085
2013/5/15,0.259,2507.43,2491.927,2499.6785
2013/5/16,0.4147,2553.058,2487.763,2520.4105
2013/5/17,0.4795,2598.706,2547.776,2573.241
2013/5/20,0.5056,2627.616,2590.053,2608.8345
2013/5/21,0.4185,2617.4,2594.249,2605.8245
2013/5/22,0.4342,2630.068,2603.75,2616.909
2013/5/23,0.4957,2624.076,2579.347,2601.7115
2013/5/24,0.355,2608.35,2572.884,2590.617
2013/5/27,0.3752,2611.972,2589.739,2600.8555
2013/5/28,0.4915,2644.359,2585.901,2615.13
2013/5/29,0.4627,2661.229,2640.881,2651.055
2013/5/30,0.4094,2647.443,2623.581,2635.512
2013/5/31,0.3648,2645.565,2604.746,2625.1555
2013/6/3,0.3486,2625.936,2596.051,2610.9935
2013/6/4,0.3868,2600.499,2556.056,2578.2775
2013/6/5,0.2662,2570.027,2545.19,2557.6085
2013/6/6,0.3061,2557.678,2525.306,2541.492
2013/6/7,0.3557,2538.891,2475.687,2507.289
2013/6/13,0.4064,2448.717,2375.204,2411.9605
2013/6/14,0.3262,2420.356,2396.487,2408.4215
2013/6/17,0.2937,2427.532,2394.385,2410.9585
2013/6/18,0.2827,2424.202,2393.321,2408.7615
2013/6/19,0.3156,2408.28,2366.346,2387.313
2013/6/20,0.3163,2386.104,2320.226,2353.165
2013/6/21,0.3364,2332.842,2269.565,2301.2035
2013/6/24,0.4962,2308.069,2164.325,2236.197
2013/6/25,0.6159,2169.211,2023.171,2096.191
2013/6/26,0.4539,2181.021,2131.86,2156.4405
2013/6/27,0.4318,2200.213,2153.175,2176.694
2013/6/28,0.455,2227.461,2139.372,2183.4165
2013/7/1,0.3322,2213.965,2166.353,2190.159
2013/7/2,0.3558,2226.113,2191.801,2208.957
2013/7/3,0.3787,2211.044,2169.137,2190.0905
2013/7/4,0.416,2245.908,2176.08,2210.994
2013/7/5,0.3544,2252.033,2225.047,2238.54
2013/7/8,0.314,2205.214,2162.189,2183.7015
2013/7/9,0.2377,2174.786,2149.787,2162.2865
2013/7/10,0.35,2224.135,2157.468,2190.8015
2013/7/11,0.72,2351.223,2232.157,2291.69
2013/7/12,0.5136,2331.986,2274.073,2303.0295
2013/7/15,0.4279,2336.04,2274.673,2305.3565
2013/7/16,0.3272,2317.848,2281.942,2299.895
2013/7/17,0.3372,2326.925,2281.609,2304.267
2013/7/18,0.2848,2282.435,2241.93,2262.1825
2013/7/19,0.3515,2257.916,2188.752,2223.334
2013/7/22,0.2655,2203.058,2159.813,2181.4355
2013/7/23,0.3728,2276.742,2206.756,2241.749
2013/7/24,0.3468,2265.578,2217.192,2241.385
2013/7/25,0.3275,2268.839,2227.853,2248.346
2013/7/26,0.2437,2238.42,2209.806,2224.113
2013/7/29,0.2718,2205.083,2169.017,2187.05
2013/7/30,0.2748,2221.589,2162.979,2192.284
2013/7/31,0.2406,2235.384,2187.21,2211.297
2013/8/1,0.3117,2245.56,2200.626,2223.093
2013/8/2,0.3032,2274.71,2244.252,2259.481
2013/8/5,0.2755,2278.329,2243.22,2260.7745
2013/8/6,0.3669,2302.484,2256.715,2279.5995
2013/8/7,0.3634,2313.879,2276.862,2295.3705
2013/8/8,0.2641,2297.628,2267.073,2282.3505
2013/8/9,0.3213,2301.59,2258.334,2279.962
2013/8/12,0.4868,2352.89,2293.176,2323.033
2013/8/13,0.3891,2360.827,2340.733,2350.78
2013/8/14,0.3769,2386.599,2340.833,2363.716
2013/8/15,0.3075,2362.089,2319.784,2340.9365
2013/8/16,0.5972,2423.081,2295.023,2359.052
2013/8/19,0.3558,2340.194,2284.077,2312.1355
2013/8/20,0.3588,2353.409,2303.666,2328.5375
2013/8/21,0.27,2321.642,2291.053,2306.3475
2013/8/22,0.2716,2329.143,2297.016,2313.0795
2013/8/23,0.3385,2321.037,2251.92,2286.4785
2013/8/26,0.3454,2336.381,2288.496,2312.4385
2013/8/27,0.3239,2345.105,2322.461,2333.783
2013/8/28,0.4381,2345.358,2307.043,2326.2005
2013/8/29,0.3243,2342.32,2308.145,2325.2325
2013/8/30,0.4302,2334.413,2303.609,2319.011
2013/9/2,0.3902,2329.867,2297.449,2313.658
2013/9/3,0.3953,2354.856,2321.304,2338.08
2013/9/4,0.3863,2360.663,2345.437,2353.05
2013/9/5,0.3089,2351.218,2336.754,2343.986
2013/9/6,0.3595,2361.178,2335.932,2348.555
2013/9/9,0.7346,2449.249,2372.686,2410.9675
2013/9/10,0.759,2475.195,2435.826,2455.5105
2013/9/11,0.8169,2504.469,2471.624,2488.0465
2013/9/12,0.7105,2527.383,2469.718,2498.5505
2013/9/13,0.5421,2515.781,2481.454,2498.6175
2013/9/16,0.5157,2503.694,2467.129,2485.4115
2013/9/17,0.4867,2481.71,2426.462,2454.086
2013/9/18,0.348,2439.626,2407.243,2423.4345
2013/9/23,0.3925,2473.163,2439.993,2456.578
2013/9/24,0.4793,2470.746,2420.085,2445.4155
2013/9/25,0.4434,2455.037,2423.276,2439.1565
2013/9/26,0.4224,2422.631,2382.535,2402.583
2013/9/27,0.3232,2402.196,2379.856,2391.026
2013/9/30,0.2901,2415.075,2397.22,2406.1475
2013/10/8,0.4132,2446.703,2392.572,2419.6375
2013/10/9,0.3713,2453.746,2424.769,2439.2575
2013/10/10,0.4396,2455.979,2422.017,2438.998
2013/10/11,0.4544,2471.165,2439.634,2455.3995
2013/10/14,0.4869,2483.131,2462.551,2472.841
2013/10/15,0.4338,2479.134,2449.416,2464.275
2013/10/16,0.4329,2459.077,2409.718,2434.3975
2013/10/17,0.3465,2440.919,2407.777,2424.348
2013/10/18,0.2933,2435.712,2410.599,2423.1555
2013/10/21,0.4131,2472.785,2423.562,2448.1735
